Sri Lanka Institute of Information Technology|6.914681799999999|79.97332879999999
State University of Ponta Grossa|-25.0897229|-50.1599279
Stellenbosch University|-33.9328078|18.864447
Swinburne University|-37.8221504|145.0389546
Technical University of Cluj-Napoca|46.769299|23.585613
Technical University of Queretaro|20.6532636|-100.4043203
Technical University of Timsoara|45.7537285|21.2251368
Technical University of Uberlandia|-18.9185061|-48.2581695
Thailand|13.7563309|100.5017651
Tokyo Tech|35.6051229|139.6835302
TUGraz|47.0691371|15.4503154
Universidad Carlos III of Madrid|40.3325323|-3.7653171
Universidad Panamericana|21.8240476|-102.2838993
Universidad Politecnica de Helva|40.4486372|-3.7192798
Universite de Blida|36.50465519999999|2.875721
Universite Hassiba Benbouali de Chlef|36.2254738|1.2421823
Universiti Teknologi |1.55849|103.6381827
University of Hail|27.6757335|41.7058833
University of Naples |40.845492|14.2578058
University of Pisa|43.7167235|10.3988593
University of Tebessa|35.4281734|8.0543257
University of Western Sydney|-33.8118321|151.0251472
USA|40.7127753|-74.0059728
Cape Peninsula University of Technology|-33.9324205|18.6406446
Centre for Research in Engineering and Science Education|-33.957652|18.4611991
DWP|53.3760922|-1.4813479
Experian|52.9412081|-1.1612229
HSBC|53.3841337|-1.4723649
Parexel|53.3851509|-1.4566561
UNISA (University of South Africa)|-25.7676588|28.1992637
Abellio Rail Replacement (ARR)|53.4811627|-2.2351196
E E Ingleton Eng Ltd|53.3909517|-1.4734084
Outwood Academy City|37.3649795|-75.93145899999999
Sole Juice Ltd|53.4249312|-1.3750364
Abaco Systems|52.1388346|-0.9925773999999999
ABB|50.0640505|19.9606245
Abbott Diabetes Care|51.78819619999999|-1.5191907
AETC Limited|53.8652664|-1.6703092
Airbus UK|53.1720102|-2.9796526
Ametek Land|53.3039438|-1.4782304
Arnold Magnetic Technologies|53.3453503|-1.2968153
BAE Systems|53.7471229|-2.8877318
BM Howarth Ltd. (Chartered Accountants)|53.71862640000001|-1.8730243
Bosch|52.3857667|-1.5604804
Bosch Thermotechnology Ltd|53.16413910000001|-1.394565
British Glass|53.4740261|-1.4737671
Buhler Sortex Limited|51.507578|0.07581639999999999
Caterpillar|52.7300554|-2.7389213
Caterpillar (UK) Shared Services|52.6134882|-0.286572
Cetix Ltd|53.44159819999999|-1.3273996
Colourfull Arts T/A Loxley Arts|53.37227110000001|-1.3674052
Core Control Solutions|52.9463441|-1.3081073
Covance|53.79683379999999|-1.5540092
Cummins Engines Company|54.5196023|-1.5083414
Cummins Generator Technologies|52.5533779|-0.3174566
Cummins Ltd - Engine Manufacturer|52.2619733|-1.1772946
Cummins Turbo Technologies|53.6480322|-1.7742694
Cunnington Clark|52.5718645|-0.244486
DB Cargo UK|53.50427389999999|-1.1121786
Debenhams|51.525908|-0.1385997
Druck|52.6628304|-1.2282533
Eco Offsite Production Ltd|53.99320609999999|-0.4669808
Environmental Technology Department|53.4143392|-1.3328698
Faurecia|52.7086992|-1.7787716
Ge Aviation Systems Ltd|50.8630284|-1.3324077
Global Oil Equipment Fz-LLC|25.2048493|55.2707828
Gripple|53.4036903|-1.426894
Heraeus Electro-Nite (UK) Ltd|53.272914|-1.4404601
Hoare Lea|51.75828689999999|-1.2673089
HSBC Bank plc|53.3841337|-1.4723649
HUSCO International|53.3103186|-2.6540525
IAE|53.0015593|-2.126125
Intertek|52.0764773|-0.7421291
Jaguar Land Rover|52.1946397|-1.4844341
