Burnley College|53.7940336|-2.2484807
Burton and South Derbyshire College|52.724387|-1.580361
Burton Menswear|51.5209854|-0.1618196
Butterworth & Ballantyne|53.602132|-1.9291043
C+A Design |53.3255065|-1.6502344
CAD & The Dandy|51.5110496|-0.140199
CADS – The Creative Arts Development Space|53.3863552|-1.474713
Cal Poly - Pomona|34.0648167|-117.7783831
Camberwell College of Arts|51.474058|-0.0807211
Camberwell Space|51.474058|-0.0807211
Cambridge Design Technology Limited.|52.03962569999999|0.7437862
Cambridge University|52.20527389999999|0.1166031
Camp Echo|41.5899024|-74.38385509999999
Cardboard Citizens|51.5159848|-0.06584609999999999
Cardinal Newman College, Preston|53.75710489999999|-2.6888694
Cargill Meats Europe|52.0647698|-2.729667
Carl Stuart Bespoke Tailors Ltd|53.6810781|-1.5795166
Carterbench|53.2840056|-2.1218871
Cartoon Saloon|52.6541454|-7.2447879
Cartwright Commnications|52.95397819999999|-1.1579305
Cartwright Communications|52.95397819999999|-1.1579305
Castle Group Limited|54.2378253|-0.4119553
Celluloid Screams|53.37712759999999|-1.4654316
Chalayan  (Hussein Chalayan)|51.5236156|-0.08343829999999999
Charlotte Zimbehl|51.5337014|-0.0273298
Charlottenborg Kunsthal|56.26392|9.501785
Chatsworth House Trust|53.2279753|-1.6115431
Chelsey Crossland|53.5061581|-1.3761495
Chervon Europe Ltd|53.76218730000001|-0.9392014
Chesterfield College|53.240256|-1.425048
Children's Media Conference|53.37748|-1.4678623
Christopher Raeburn|51.54391829999999|-0.0381773
Christy Group|53.5516964|-1.5232777
Christys By Design - Christy Group|53.5516964|-1.5232777
Ciao Interiors|53.3711242|-1.5229804
Cinema 4 All|53.37712759999999|-1.4654316
CJ Antich & Sons|53.6781434|-1.7392443
CLAHRA Humber and South yorkshire|53.5226114|-1.1330783
Cleveland College of Art and Design|54.5528126|-1.2454292
Climate Revolution - see Vivienne Westwood Ltd|51.4797429|-0.1685331
CMD Ltd|53.44159819999999|-1.3273996
Cocoa Wonderland|53.36959659999999|-1.4946825
Cohen & Wilks International|53.8018533|-1.5314998
Collard Manson|53.3792832|-1.4772353
Conibere Phillips|51.4636031|-0.1321663
Connection Seating|53.6224156|-1.7189353
Conrad Blandford Hairdressing|53.3714019|-1.4880179
Consiglio Nazionale delle Ricerche (Italian National Research Council)|45.47137|9.2296929
Consolite Forensics Limited|51.08781519999999|-2.3120183
Consolite Forensics Ltd.|51.08781519999999|-2.3120183
Consolite Technology  Limited|51.08781519999999|-2.3120183
Contemporary Art Society North|51.5262161|-0.0967939
Cooneen By Design|53.4800451|-2.2933515
Copacetic|53.3795023|-1.4779993
Copacetic Gentlemen's Grooming Ltd|53.3798604|-1.4756347
Copenhagen University, Anthropology Dept|30.5878433|-92.2757075
Cornerhouse|53.4742208|-2.2410473
Cott Beverages Ltd|52.8393032|-1.2818845
Counter Measure|53.3186581|-1.3240794
Coventry City Council|52.4070899|-1.5076135
Creative Scotland|55.9534667|-3.1876039
Creative Sheffield |53.3837917|-1.462191
CRIR|55.6745195|12.6058056
Criterion Packaging Ltd|53.3831559|-1.4354534
Cube Gallery|53.4768009|-2.240851
Cunnington and Sanderson|53.9118005|-1.9366663
Curzon Cinema|53.3823312|-1.4672456
Cyberpac|52.11148679999999|1.1010466
D&A Design|52.6242087|-1.1149305
Daniel Schofield Design Studio|51.5073509|-0.1277583
Danish Arts Council|55.67417270000001|12.5701382
Danish Ministry of Defence|56.26392|9.501785
Daraja Press, Canada|45.53585899999999|-73.60605079999999
David Appleyard|53.38112899999999|-1.470085
David Mellor|53.3203314|-1.6510573
David Nieper |53.0956367|-1.381265
Dead Ernest Theatre|53.37712759999999|-1.4654316
Dean Clough Galleries|53.7282068|-1.8639773
Dearne Valley Landscape Partnership|53.49517909999999|-1.4199941
Decor Fusion|53.4847943|-2.2526055
Deliverd|53.3800107|-1.4629301
Dementia Action Alliance|53.4486778|-1.4605005
Denza|51.5160632|-0.1404993
Denza |51.5160632|-0.1404993
Derby College|52.9159961|-1.4589891
Design for Dignity|51.5013539|-0.178473
Design Futures|53.37675240000001|-1.4679766
Designit|37.7022556|-97.4341548
Devro|55.91888900000001|-4.0706789
Diagmed Healthcare Limited|54.2314648|-1.3311187
Diesel|51.5287953|-0.1201139
Digital Music Research Network|51.52341029999999|-0.0405323
Digits 2 Widgets|51.5440433|-0.1390848
Dimension Development|52.62297849999999|-1.1370697
DINA|53.3792071|-1.4722003
DINA |53.3792071|-1.4722003
Doc/Fest|53.37712759999999|-1.4654316
Docfest |53.37712759999999|-1.4654316
Doncaster College|53.5288453|-1.1362247
Doncaster Crisis for Homeless Adults|53.5192315|-1.1330568
Doncaster Prison |53.5259121|-1.1458331
Doncaster Racecourse|53.5203228|-1.1078914
Dopplegangster|52.4162226|-4.0627321
Dot Cotton Crafts|41.7979067|-73.939393
DPR-Barcelona|41.378633|2.1523914
Dudley College|52.5146248|-2.0834339
Dugdale Bros & Co|53.64913199999999|-1.7809049
Dune London|51.5237011|-0.1733289
Dunhill Medical Trust|51.5139247|-0.1046565
Dust Collective|53.380371|-1.4855502
Each to thier own (ETTO Boutique)|53.4091288|-1.3647527
East Coast College|52.5979848|1.7213824
EC - European Commission|51.4955939|-0.12792
EDQuals|53.3744983|-1.2224274
Elite Associates|51.5225348|-0.1049189
Elsecar Heritage Centre|53.49517909999999|-1.4199941
English Heritage|53.1665648|-1.3099717
English Institute of Sport|53.3969283|-1.4207888
ENN |53.3141587|-1.1205404
Epiphany VR|53.3945817|-1.4981312
EPSRC - Engineering and Physical Sciences Research Council|51.5668382|-1.785952
Equip Outdoor Technologies UK Ltd (Rab)|53.0847638|-1.3649532
ERCO -  lighting |51.50841519999999|-0.1424967
ETH - Zurich |47.3768866|8.541694
EURECAT - Fundacio Eurecat|41.3977365|2.2015347
European Race and Image Foundation|52.3503801|4.8597453
European Regional Development Fund (ERDF)|47.2319122|-1.6343515
European Union |50.8503463|4.3517211
EUScreen, Sound and Vision|42.3614936|-85.6047847
Evolution Power Tools Ltd|53.334256|-1.3340745
Evolution Print|53.3981855|-1.4432255
Evolution Print Ltd|53.3981855|-1.4432255
EW Innovations|53.3744016|-1.3829007
Exhibitions at Duncan of Jordanstone College of Art and Design,|56.4571294|-2.9828715
Exposed Magazine|53.3891499|-1.4704535
Fashion InFlux|53.38112899999999|-1.470085
Fashion Personnel|51.5171607|-0.1405266
Fashion Space Gallery|51.5156399|-0.1432982
Fcassandrablog|>>>LAT<<<|>>>LONG<<<
Fellowes 53 Ltd|53.4395087|-1.1057019
Festival Cine-Palestine, Paris|48.89061359999999|2.3867083
Festival of Debate|53.3701497|-1.4749574
FilmLab Palestine|34.9814736|-90.9112081
Finger Industries|53.3747681|-1.4684673
First Direct Buses|53.5230615|-1.1344116
Fitism Ltd|53.2182379|-1.683756
Fixperts|51.485305|-0.1098908
FLEX - Flextronics Design S.R.L|53.3496809|-2.5289187
FlyCheese|53.43230089999999|-1.4819736
Focus International Ltd|53.6430983|-1.8168455
Fontem Ventures|52.3886232|4.815402400000001
Food Innovation Solutions Ltd|52.2494654|0.7241358999999999
Forced Entertainment|53.37712759999999|-1.4654316
Forge Valley Community School|53.39803209999999|-1.519717
Foster and Partners |51.47962880000001|-0.1698626
Four Seasons Recrutiment|51.4940677|-0.2264325
Fred Perry|51.5131714|-0.1237982
Fred Williams Cycles|52.5816783|-2.126065
Freedom Recruit|51.5164135|-0.122411
Frog Design|48.159395|11.5923438
FROM WORKS |53.3753518|-1.470354
Front Ideas|53.37556290000001|-1.4795205
Fruity Tipples|53.5740843|-1.7341306
G F Smith|53.75194759999999|-0.3356666
Gage Gallery|53.3910022|-1.4746859
Gallery North|54.9767623|-1.6074983
Game Republic Ltd|53.8335285|-1.7894871
Genslar Design Agency |51.5076239|-0.06791219999999999
Geo Law|53.380371|-1.4855502
George |52.4513808|-1.2472275
Gieves & Hawkes|51.5107379|-0.1398226
Gillette|51.4288901|-0.9722751999999999
Giuseppe Fasano|51.558384|-0.1158357
Glasgow International Festival|42.6906416|-73.82780029999999
Glenn Howells|52.4747588|-1.888611
Global Game Jam|35.2950035|-120.6548617
Go Superfoods Ltd|53.35215669999999|-1.2047133
Goldsmiths College - Art and Politics|51.4741437|-0.0354011
Granny Mary's (Original Recipes)|53.232468|-1.4413169
Great Ape Consultancy|54.58167899999999|-0.9751520999999999
Green and Benz|53.2345948|-1.4273111
Greencore|53.28249169999999|-1.2893429
Greencore Group -Ireland |53.4040543|-6.241954
Grenoside Grange Dementia Unit|53.4363973|-1.4961186
Greshams Office Furniture|53.5747355|-2.5230864
Gu Puds|51.5021408|-0.219765
Guild of St George|52.3756896|-2.3529274
Guy's and St Thomas' NHS Foundation Trust|51.49790789999999|-0.1196707
Hackett|51.5023654|-0.07241399999999999
Hamleys|51.5132525|-0.1401814
Hantu Collective|53.37582310000001|-1.471235
Hardwick Hall, National Trust|53.1665648|-1.3099717
Harris Museum|53.7592791|-2.6983548
Harrogate Grammar School|53.9829545|-1.5465959
HAVI Global Solutions|51.5084143|-0.4412932
Health and Safety Laboratory|53.2306647|-1.9178827
Heely City Farm|53.3629642|-1.4680732
Heidi Bell|54.15199800000001|-2.4705506
HELIX Centre|51.5178411|-0.1752642
Hempcrete|53.2376089|-1.4335338
Henry Fox Recruitment|51.5114479|-0.0916592
Henry Moore Institute|53.800027|-1.5474468
High Green Trust|53.47453119999999|-1.4845031
High Peak Radio|53.3854133|-1.9564079
Hillsborough College (Sheffield College)|53.4051695|-1.4894479
HillsFest16|53.4070781|-1.4986611
HKS Architects|51.5174368|-0.1397947
HLM Architects|53.3807955|-1.4675655
HLM Architects |53.3807955|-1.4675655
Hogeschool Zuyd|50.8566589|5.6680028
Holly Fulton|51.5508493|-0.0727163
Holmfirth Fabric Millshop|53.5759307|-1.7853304
Home Instead|53.4486778|-1.4605005
HOME Manchester|53.4728164|-2.2465081
Hong Kong Stock Exchange|22.396428|114.109497
Horner Brothers Paragon|53.4212017|-1.3751813
Hospital Caterers Association|56.0829096|-3.3738269
House of Mason Jobs|51.5249974|-0.0799493
Howdens Joinery|51.5149768|-0.1554173
Hr Advisor|51.54693289999999|-0.07243469999999999
Huddersfield Art Gallery|53.6446215|-1.7817451
Huddersfield New College|53.6539963|-1.8386159
Hull City of Culture|53.7426506|-0.3309845
Human|53.3817961|-1.4597714
I Heart Bikkies|53.367048|-1.5108079
ID Architecture|53.535096|-0.04616
Iggesund|54.66610370000001|-3.5454427
Ignite Imaginations|53.38682009999999|-1.4907349
IKEA|52.037006|-0.7650619
ILKECOP|40.8807048|-88.119925
Imperial War Museum North|53.469713|-2.2987336
Independent Media Investments|53.37712759999999|-1.4654316
Indesign Recruitment|51.5205583|-0.1535197
Inov-8|51.5326867|-3.4529072
Integreat Plus|53.3902495|-1.4711315
Integreat Yorkshire|53.8010125|-1.5562271
Intern Magazine|>>>LAT<<<|>>>LONG<<<
Internal Funding - HEIF|51.5087257|-2.5485292
International Moving Image Society|51.54749229999999|-0.5346548999999999
InternChina|53.4723182|-2.2395752
Inventive Metal Ltd|53.3767355|-1.4742902
Inventive Products Limited|52.9247546|-0.6058047999999999
ITV Studios|51.5077316|-0.1115135
Ivy Bell Bakery|53.4551275|-2.2631364
Jaeger|53.3543704|-1.5232726
Jagran Lakecity University |37.963743|-121.246868
James cropper 3D Products Ltd|54.3560531|-2.7615729
Jasmin Buxton|53.37555829999999|-1.4642637
Jaywing|53.3752904|-1.4686863
Jenx Limited|53.41357800000001|-1.4967794
John Cavendish Ltd|53.6548361|-1.7995008
John Thatcher |53.3766366|-1.4661893
Joi Polloi|53.3736329|-1.4905464
Jonathan Saunders|>>>LAT<<<|>>>LONG<<<
Joshua Kane|51.5180677|-0.1415851
Juiceworks Limited|53.4014129|-2.2544572
Junglefish|31.2349878|121.4546493
Just Deliverd|51.52726939999999|-0.0891236
Kal Rieman Inc.|40.755322|-73.9932872
Kathryn Sargent Bespoke Tailoring|51.5135063|-0.144855
Keepmoat Limited|53.5084418|-1.1009635
Keham Island Museum|53.3891923|-1.4719114
Kensey Foods|50.6285031|-4.3812877
Kenwood|50.8570973|-0.97148
Kerrupt Animation|53.4890722|-0.9875353
Kettleby Foods|52.7543196|-0.9146227
King Edwards VII School|53.3753812|-1.5220761
Kitchen Architecture |51.4679262|-0.2228391
Kolik Films|55.9402769|-3.1824381
KPMD|53.37748|-1.4678623
KREED NUTRITION|51.4691535|-2.6138756
Kyra Women's Project|53.9600222|-1.0777743
La Biblioteka|53.3791027|-1.4709539
Laboratoriumla|34.4633882|-103.2667861
Lanchester Gallery|52.4074756|-1.5052425
Laura's Fudge|53.3840473|-1.2159991
Learn For Life|53.3671393|-1.4751597
Learn, Create, Sell|53.37582310000001|-1.471235
Leeds College of Art|53.808447|-1.5517752
Leeds International Piano Competition|53.8061415|-1.5505394
Lefendarty Ltd|53.3793839|-1.5250228
Leicester College|52.6222721|-1.1326667
Leighton Architects   |53.4416743|-2.2778668
Lethaby Gallery|51.5363688|-0.1254932
Lexus Europe|50.87950240000001|4.4826212
LibertyBelle & Pippasays|>>>LAT<<<|>>>LONG<<<
Limited Agency|53.5259192|-1.1367971
Lincoln College|53.230934|-0.5321161999999999
Linney Group|53.1294067|-1.1580631
little bo blab|>>>LAT<<<|>>>LONG<<<
Little Helper Ltd|53.37517219999999|-1.2321104
Little Valley Brewery|53.6966545|-1.9944193
Liverpool John Moores University|53.4035677|-2.971067
Llama Digital|53.37748|-1.4678623
London Mining|51.5635438|-0.1073407
Longley Park Sixth Form|53.4184683|-1.4538995
Lumen|53.7996609|-1.5293835
Lunar Animation |53.3901535|-1.4779141
Lyceum Theatre Costume Department|53.3811227|-1.4663587
Lyon and Lyon|53.380371|-1.4855502
Macmillan Cancer Support|51.4879641|-0.123724
Madelaine Peace Interiors Ltd|53.3680952|-1.5230293
MADENORTH|53.3766366|-1.4661893
Madilloth|53.3791942|-1.4652554
Malton Foods|54.1484835|-0.8493389
Mammo Kunstmuseum|34.2637764|-119.2723597
Mamnick|53.38112899999999|-1.470085
MAN Trucks AG|48.201196|11.6145677
Manchester - Centre for Contemporary Chinese Art|53.4847265|-2.2374751
Manchester Airport |53.36188079999999|-2.2708405
Manchester Metropolitan University|53.47068239999999|-2.2395057
Mandy's Heaven Online Ltd|51.95360489999999|0.1086963
Manifesto Events|>>>LAT<<<|>>>LONG<<<
Marie Curie Cancer Care|51.4879641|-0.123724
MARK LEWIS INTERIOR DESIGN|51.55210169999999|-0.1414244
Marks & Spencer|51.572475|-0.2171196
Marks & Spencer PLC|51.5186623|-0.174871
Markus Lupfer|51.5293578|-0.0809913
Marmadukes|53.38111499999999|-1.4686589
Marques Almeida|51.54086299999999|-0.05609280000000001
Mary Katrantzou|51.53774259999999|-0.09113629999999999
Matuschek Design|48.84786339999999|10.0821944
Mazda Europe|51.05521|6.928319999999999
MB Products|53.52056770000001|-1.3885169
Mcell|40.4379259|-79.9556424
Meadowhead Sheffield|53.3263502|-1.4694593
